token_id,btc,owner
142,bc1p32y3zvswtef85wrx9n3wqyn9d6ld3n47uxg4ysx4tkqtx3s0hfxsvq3wj8,0x9d12Cec92Dc2d77FdE191EC18a0D279fe58D1195
155,bc1p32y3zvswtef85wrx9n3wqyn9d6ld3n47uxg4ysx4tkqtx3s0hfxsvq3wj8,0x9d12Cec92Dc2d77FdE191EC18a0D279fe58D1195
158,bc1p32y3zvswtef85wrx9n3wqyn9d6ld3n47uxg4ysx4tkqtx3s0hfxsvq3wj8,0x9d12Cec92Dc2d77FdE191EC18a0D279fe58D1195
163,bc1pe23nr8lex80s5e39z4ymuc09gthlmv7zndtgluf4rvwa3rqudccs33yhvc,0x0834aC72E58700AcC41BC8a34672A509c140aD6C
166,bc1pd2lnsfr6rgx4h7ks3keznyc6fkrnl20ndu9stkns2vtwwkv63dfsx48r9a,0xdCd54394221811Af882A3e9A4c3774316214094a
167,bc1pd2lnsfr6rgx4h7ks3keznyc6fkrnl20ndu9stkns2vtwwkv63dfsx48r9a,0xdCd54394221811Af882A3e9A4c3774316214094a
58,bc1palpw0hedampd66uk4nmwmz2ml2kq56d75je9e65pzaqz0ynkhfnqpjk9rz,0xC9Ca5f49B3aF7aAC6136CcE60D9D31a87c4996ed
121,bc1pskrjvvhwqhslav2vru9dhh5rfx7n9kg0la0qyh7jwm7an0dyqv9qv5w669,0xBcc361C361aEEadFBdd3888695005B84Df089269
169,bc1ppu7fpdzhkenfzwmlzn4tqfjjzldnh53jp97xu574kl77q8rz2t0seu7ltu,0x059cB1A754924EF88310bbA7A45E386E713f38C5
172,bc1p0vcnumjpz8slq9mva6h4lukc7adth7nlcalwd9pnm05lcfrcajeqe4ee5u,0xdCd54394221811Af882A3e9A4c3774316214094a
145,bc1pzxnp7gz2vya5tfy2upa07vcqudnhdpmdhtwqe9r2ggt7gvrevd8q6y6vmj,0xF9B31761D1f6Bb8504874a8f61f7FA988c4e3523
171,bc1pultmvpx37hnp7tq3t3x6uc2lnn9qgspkah93h593vgu98j9e43wqfenv5z,0x9d12Cec92Dc2d77FdE191EC18a0D279fe58D1195
176,bc1pe0wkrzgyn80muntdx3ttkn2s0nkp8dzssyyp82qfxmplzu30398q6wp0s4,0x9d12Cec92Dc2d77FdE191EC18a0D279fe58D1195
181,bc1pd2lnsfr6rgx4h7ks3keznyc6fkrnl20ndu9stkns2vtwwkv63dfsx48r9a,0xdCd54394221811Af882A3e9A4c3774316214094a
173,bc1p7anl0zqzy36as5rnvlm0ukkms7azacs6xe3k6f2tec8h35nlq8aqnkk5xu,0x6647E49d9fCb9c0A914212D70879197CE30990B8
182,bc1p7anl0zqzy36as5rnvlm0ukkms7azacs6xe3k6f2tec8h35nlq8aqnkk5xu,0x6647E49d9fCb9c0A914212D70879197CE30990B8
193,bc1pcdmxzhh90jdtyxe7kdcq5e0963hwzlawt2w9akl0vqeu85uda3wqrd0qjl,0xd4C46e2bCaFeeC675Ff06d5d9Be7D05d6A91d038
194,bc1pcdmxzhh90jdtyxe7kdcq5e0963hwzlawt2w9akl0vqeu85uda3wqrd0qjl,0xd4C46e2bCaFeeC675Ff06d5d9Be7D05d6A91d038
195,bc1p6eu87rpe02dp0cgfrhmtjpu3x6xy26k4kefymjtl6d9kzzxlv95q4n9m46,0x33da3e0CC6BF945D1672d8efD188fa44dD22b771
196,bc1p6eu87rpe02dp0cgfrhmtjpu3x6xy26k4kefymjtl6d9kzzxlv95q4n9m46,0x33da3e0CC6BF945D1672d8efD188fa44dD22b771
200,bc1psg7d4dzqsadh2lxgupyjp05gxndma9yzgmn24t97judr0fcwy7js33sk6h,0xec4c21188D97621ad3c612d95Cc1877Ed779638d
197,bc1p093ng8nndgw0jmr2r267yn96hfkkvda2yrzk2ysmecmcv9zelcyq3prhzn,0x02696cf073c0cABa05843f6D246a50077216c662
199,bc1p093ng8nndgw0jmr2r267yn96hfkkvda2yrzk2ysmecmcv9zelcyq3prhzn,0x02696cf073c0cABa05843f6D246a50077216c662
201,bc1p2etz26w9zkcma8nwer6lrcv2g2y5a7px9a06grkljyfk9p23sxtss4aakc,0xce05fA76C0ea2a77cdb03Bbc20F69F41687f99de
178,bc1p2etz26w9zkcma8nwer6lrcv2g2y5a7px9a06grkljyfk9p23sxtss4aakc,0xce05fA76C0ea2a77cdb03Bbc20F69F41687f99de
